"fips","route","county","state","before_reviewed","after_reviewed","new_county_or_regional","statewide_supplements","added_publishers","added_urls","added_publisher_types","added_coverage","candidate_count","candidate_urls_unapproved","candidate_evidence_urls","remaining_gap"
"18113","indiana/noble","Noble County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://wane.com/""]","[""https://www.wane.com/news/local-news/noble-county-officials-seek-help-tracking-cyclospora-cases/""]","No verified county or regional publisher yet; statewide supplement only"
"18115","indiana/ohio","Ohio County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","4","[""https://wcpo.com/"",""https://fox19.com/"",""https://whas11.com/"",""https://local12.com/""]","[""https://www.wcpo.com/news/region-indiana/funds-can-be-better-spent-commissioners-oppose-indiana-highway-project-that-would-run-through-farmland"",""https://www.fox19.com/2025/03/20/severe-weather-causes-major-damage-building-under-construction-cvg-peels-back-roofs-rising-sun/"",""https://www.whas11.com/article/news/local/michael-downey-body-found-switzerland-county-indiana-pond/417-7d1ec417-63a9-4dc8-9222-9b0d9f079d03"",""https://local12.com/news/local/casino-relocate-indiana-rising-star-resort-proposes-plan-to-move-over-150-miles-north-relocation-gambling-game-gaming-poker-blackjack-slots-fort-wayne-profit-business-revenue-money""]","No verified county or regional publisher yet; statewide supplement only"
"18117","indiana/orange","Orange County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://whas11.com/"",""https://wishtv.com/"",""https://fox59.com/""]","[""https://www.whas11.com/article/news/local/wounded-orange-county-sheriffs-deputy-heros-welcome-home-french-lick/417-590841a4-6e61-4a1c-a6e8-32c5fb20ed77"",""https://www.wishtv.com/news/crime-watch-8/orange-county-man-arrested-for-possession-of-child-pornography/"",""https://fox59.com/indiana-news/indiana-assistant-police-chief-arrested-for-battery-official-misconduct/""]","No verified county or regional publisher yet; statewide supplement only"
"18119","indiana/owen","Owen County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://fox59.com/"",""https://wlky.com/"",""https://indianacitizen.org/""]","[""https://fox59.com/indiana-news/officer-injured-during-welfare-check-in-owen-county/"",""https://www.wlky.com/article/indiana-sheriffs-deputy-shot-owen-county-spencer/71578344"",""https://indianacitizen.org/fpi-news-lgbtq-political-candidates-appear-on-rural-owen-county-billboards/""]","No verified county or regional publisher yet; statewide supplement only"
"18121","indiana/parke","Parke County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","2","[""https://indystar.com/"",""https://wthr.com/""]","[""https://www.indystar.com/story/entertainment/2025/10/09/where-is-the-covered-bridge-festival-in-indiana-2025-parke-county-covered-bridges-fall-festivals/86601336007/"",""https://www.wthr.com/article/news/local/indianapolis-woman-saved-by-bystanders-after-almost-drowning-in-parke-county-indiana/531-e0148faf-97d2-44d3-ac58-c315d2046f2e""]","No verified county or regional publisher yet; statewide supplement only"
"18123","indiana/perry","Perry County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","4","[""https://dispatch.com/"",""https://nbc4i.com/"",""https://courierpress.com/"",""https://whas11.com/""]","[""https://www.dispatch.com/story/news/courts/2026/02/02/hailey-buzbee-missing-indiana-girls-body-found-rural-ohio-perry-county-tyler-thomas-fishers/88474745007/"",""https://www.nbc4i.com/news/local-news/columbus/court-records-columbus-man-tied-to-indiana-teens-disappearance-had-sexual-images-on-phone/"",""https://www.courierpress.com/story/news/local/2026/05/26/body-found-at-saddle-lake-perry-county-indiana-fbi-investigating-boat-ramp-crime-missing-tell-city/90261590007/"",""https://www.whas11.com/article/news/local/indiana/body-found-saddle-lake-perry-county-southern-indiana-isp/417-a03e3d2d-ca27-4165-ba6b-3505ea198a3e""]","No verified county or regional publisher yet; statewide supplement only"
"18125","indiana/pike","Pike County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","2","[""https://14news.com/"",""https://wbiw.com/""]","[""https://www.14news.com/2026/08/30/avoid-area-emergency-crews-responding-crash-highway-64-pike-co/"",""https://www.wbiw.com/2026/09/01/indiana-state-police-investigating-fatal-crash-following-pursuit-in-pike-county/""]","No verified county or regional publisher yet; statewide supplement only"
"18127","indiana/porter","Porter County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://chicagotribune.com/"",""https://datacenterdynamics.com/"",""https://abc7chicago.com/""]","[""https://www.chicagotribune.com/2024/09/18/porter-county-judge-deboer-headed-to-indiana-court-of-appeals/"",""https://www.datacenterdynamics.com/en/news/qts-cans-data-center-scheme-in-porter-county-indiana-after-protests/"",""https://abc7chicago.com/post/northwest-indiana-crash-2-motorcyclists-killed-us-highway-6-white-thorne-lane-porter-county-sheriff-says/16602953/""]","No verified county or regional publisher yet; statewide supplement only"
"18129","indiana/posey","Posey County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://courierpress.com/""]","[""https://www.courierpress.com/story/news/local/2026/07/22/posey-county-commission-has-signed-nda-with-data-center-developer/90999065007/""]","No verified county or regional publisher yet; statewide supplement only"
"18131","indiana/pulaski","Pulaski County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"18133","indiana/putnam","Putnam County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","4","[""https://fox59.com/"",""https://local12.com/"",""https://mywabashvalley.com/"",""https://whio.com/""]","[""https://fox59.com/indiana-news/3-8-million-in-cocaine-found-in-traffic-stop/"",""https://local12.com/news/nation-world/indiana-man-busted-nearly-300-pounds-cocaine-vehicle-police-putnam-county-indianapolis-greenwood-harpreet-singh-38-million-dollars-worth-traffic-stop-i70-crime-news"",""https://www.mywabashvalley.com/news/isp-seizes-cocaine-putnam-county/"",""https://www.whio.com/news/local/277-pounds-cocaine-seized-during-traffic-stop/2HJFZUYYDNDM3FID4BGBBY2YPU/""]","No verified county or regional publisher yet; statewide supplement only"
"18135","indiana/randolph","Randolph County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://wthr.com/"",""https://indystar.com/"",""https://wishtv.com/""]","[""https://www.wthr.com/article/news/crime/34-year-old-woman-charged-police-chase-death-lynn-indiana-town-marshal-randolph-county/531-eb10e661-858c-42a9-84af-c072f51f2333"",""https://www.indystar.com/story/news/environment/2025/10/16/wind-and-solar-politically-unpopular-profitable-for-two-rural-indiana-counties/86586784007/"",""https://www.wishtv.com/news/indiana-news/van-fatally-strikes-town-marshal-during-police-pursuit-in-randolph-county/""]","No verified county or regional publisher yet; statewide supplement only"
"18137","indiana/ripley","Ripley County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://wthr.com/"",""https://wlwt.com/"",""https://wcpo.com/""]","[""https://www.wthr.com/article/news/local/ripley-county-indiana-teen-sentenced-in-killing-of-two-siblings/531-30d42cf9-c3d8-40fa-9ba6-6271d4b393db"",""https://www.wlwt.com/article/election-results-ripley-county-indiana-races/45701116"",""https://www.wcpo.com/news/state/state-indiana/ripley-county-prosecutor-announces-no-charges-in-fatal-2021-police-shooting""]","No verified county or regional publisher yet; statewide supplement only"
"18139","indiana/rush","Rush County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://abc7chicago.com/"",""https://wishtv.com/"",""https://whio.com/""]","[""https://abc7chicago.com/post/indiana-flooding-farmer-helps-save-toddler-drowning-flooded-basement-rush-county-sheriff-says/19678901/"",""https://www.wishtv.com/weather/weather-stories/toddler-rescued-rush-county-flooding/"",""https://www.whio.com/news/troopers-investigating-after-one-person-died-officer-involved-shooting/JXMO65RR5BB45EEDOEIXAPCJFI/""]","No verified county or regional publisher yet; statewide supplement only"
"18141","indiana/st-joseph","St. Joseph County","Indiana","1","3","[""ABC57""]","[""Indiana Capital Chronicle""]","[""ABC57"",""Indiana Capital Chronicle""]","[""https://abc57.com/"",""https://indianacapitalchronicle.com/""]","[[""television""],[""digital""]]","[""regional"",""statewide""]","0","[]","[]",""
"18143","indiana/scott","Scott County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","4","[""https://wthr.com/"",""https://whas11.com/"",""https://thestar.com/"",""https://local12.com/""]","[""https://www.wthr.com/article/news/investigations/13-investigates/scott-county-aims-to-change-out-image-with-opioid-settlement-funds-hiv-needle-exchange-thrive/531-86b9315d-d38c-4d33-89e5-7ffcbb02db0a"",""https://www.whas11.com/article/news/local/indiana/thefts-from-cars-washington-scott-county-indiana/417-e9b9a98f-8916-4358-9b1a-f72b0004eb56"",""https://www.thestar.com/news/world/largest-hiv-outbreak-in-indiana-history-hits-tiny-community/article_ff5283a3-8180-5364-803b-cd620902feee.html"",""https://local12.com/news/nation-world/indiana-woman-arrested-two-children-42-dogs-found-living-among-feces-fleas-scott-county-lexington-scottsburg-child-neglect-animal-cruelty-crime-news""]","No verified county or regional publisher yet; statewide supplement only"
"18145","indiana/shelby","Shelby County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","2","[""https://fox59.com/"",""https://wthr.com/""]","[""https://fox59.com/indiana-news/evacuation-notice-issued-for-shelbyville-shelby-county-ahead-of-weekend-flooding-potential/"",""https://www.wthr.com/article/news/local/shelby-county-sheriffs-department-investigating-fatal-crash-near-morristown-indiana/531-c533c62a-c6a6-46ac-883d-07f7229a0ac8""]","No verified county or regional publisher yet; statewide supplement only"
"18147","indiana/spencer","Spencer County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","2","[""https://wthr.com/"",""https://courierpress.com/""]","[""https://www.wthr.com/article/news/crime/evansville-man-lindsey-baxter-arrested-crash-kills-two-spencer-county-indiana/531-8280f3f4-0d42-4a1e-9ae0-60e12d237a43"",""https://www.courierpress.com/story/news/local/2025/07/07/9-year-old-boy-dies-in-spencer-county-indiana-atv-accident-southern-indiana-news-alerts-death-dnr/84491144007/""]","No verified county or regional publisher yet; statewide supplement only"
"18149","indiana/starke","Starke County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://wkvi.com/"",""https://wsbt.com/"",""https://wishtv.com/""]","[""https://wkvi.com/2026/09/starke-county-legislators-praise-iread-scores-increasing-for-fifth-consecutive-year/"",""https://wsbt.com/news/local/indiana-state-board-of-accounts-declares-starke-county-unauditable-officials-financial-records-conditions-questions-grow-issues-unresolved-spotlight-commissioners-meeting-files-records-comment-starke-county-indiana"",""https://www.wishtv.com/news/indiana-news/starke-county-man-arrested-for-assaulting-wife-abducting-2-year-old-son/""]","No verified county or regional publisher yet; statewide supplement only"
"18151","indiana/steuben","Steuben County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://timesofindia.indiatimes.com/"",""https://kpcnews.com/"",""https://journalgazette.net/""]","[""https://timesofindia.indiatimes.com/world/us/an-indiana-train-depot-built-144-years-ago-sat-abandoned-for-decades-after-a-nonprofit-bought-it-in-2023-the-station-is-being-restored-as-the-centerpiece-of-a-new-railroad-campus/articleshow/133931023.cms"",""https://www.kpcnews.com/heraldrepublican/article_e137bfdc-a86f-4d62-a738-67f79c36f608.html"",""https://www.journalgazette.net/local/indiana/17-year-old-driver-dies-in-two-vehicle-crash-in-steuben-county/article_07d70eb3-b4df-4e81-995d-f250e2d50248.html""]","No verified county or regional publisher yet; statewide supplement only"
"18153","indiana/sullivan","Sullivan County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","6","[""https://wbiw.com/"",""https://datacenterdynamics.com/"",""https://businesswire.com/"",""https://ibj.com/"",""https://insideindianabusiness.com/"",""https://tribstar.com/""]","[""https://www.wbiw.com/2026/09/10/indiana-supreme-court-to-review-120-year-sentence-in-2012-sullivan-county-cold-case-murder/"",""https://www.datacenterdynamics.com/en/news/fluidstack-shares-details-of-planned-data-center-in-sullivan-county-indiana/"",""https://www.businesswire.com/news/home/20260423900539/en/Potentia-Begins-Construction-on-Major-Infrastructure-Development-at-Heartland-Industrial-Park-in-Sullivan-County-Indiana"",""https://www.ibj.com/articles/65b-industrial-park-planned-in-sullivan-county"",""https://www.insideindianabusiness.com/articles/construction-begins-on-65-billion-industrial-park-in-sullivan-county"",""https://www.tribstar.com/news/local_news/indiana-laborers-district-council-calls-for-local-labor-on-sullivan-county-data-center/article_963f98e8-9715-40e3-bb6f-61cff324bfd2.html""]","No verified county or regional publisher yet; statewide supplement only"
"18155","indiana/switzerland","Switzerland County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","4","[""https://local12.com/"",""https://wthr.com/"",""https://usnews.com/"",""https://wcpo.com/""]","[""https://local12.com/news/local/indiana-man-rescued-from-grain-bin-switzerland-county-cincinnati-rescue-operation-condition-unknown-own-power-trapped-persons-device-weight-farming-equipment-land-agencies-emergency-rapid-repsonse-east-enterprise"",""https://www.wthr.com/article/news/crime/indiana-state-police-investigating-southern-indiana-deadly-shooting-gun-violence-patriot-switzerland-county-rural-bryants-creek-road/531-723baa25-0f30-48da-9d30-25b1c0a631ea"",""https://www.usnews.com/education/best-high-schools/indiana/districts/switzerland-county-school-corp/switzerland-county-senior-high-school-7424"",""https://www.wcpo.com/news/local-news/national-weather-service-confirms-ef1-tornado-touched-down-in-vevay-indiana""]","No verified county or regional publisher yet; statewide supplement only"
"18157","indiana/tippecanoe","Tippecanoe County","Indiana","1","2","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://purdue.edu/""]","[""https://www.purdue.edu/newsroom/2025/Q1/indiana-chief-justice-rush-to-headline-next-presidential-lecture-event/""]",""
"18159","indiana/tipton","Tipton County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://kokomotribune.com/""]","[""https://www.kokomotribune.com/across_indiana/tipton-county-pork-festival-celebrates-57-years-of-tradition/article_f5f316e0-cf67-4948-a874-a60cafa51a83.html""]","No verified county or regional publisher yet; statewide supplement only"
"18161","indiana/union","Union County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://whio.com/""]","[""https://www.whio.com/news/local/flash-flood-emergency-parts-area/N5F5TKX3GNGEXFD7Z4XWBUJRPE/""]","No verified county or regional publisher yet; statewide supplement only"
"18163","indiana/vanderburgh","Vanderburgh County","Indiana","1","2","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","2","[""https://indystar.com/"",""https://wishtv.com/""]","[""https://www.indystar.com/story/news/local/2026/08/28/jeffrey-weisheit-execution-date-set/91512906007/"",""https://www.wishtv.com/news/indiana-news/vanderburgh-county-sheriffs-office-investigate-fatal-mobile-home-fire/""]",""
"18165","indiana/vermillion","Vermillion County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"18167","indiana/vigo","Vigo County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://tribstar.com/"",""https://mywabashvalley.com/"",""https://indystar.com/""]","[""https://www.tribstar.com/news/local_news/evening-overnight-lane-closures-to-impact-i-70-in-vigo-county/article_5f9f0146-450c-4ede-b424-9040c72aad76.html"",""https://www.mywabashvalley.com/news/local-news/standard-poor-lowers-debt-rating-for-vigo-county/"",""https://www.indystar.com/story/news/politics/2026/04/01/indiana-elections-may-primary-trump-endorsement-vigo-county-bellwether/89198826007/""]","No verified county or regional publisher yet; statewide supplement only"
"18169","indiana/wabash","Wabash County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://wishtv.com/"",""https://wane.com/"",""https://wndu.com/""]","[""https://www.wishtv.com/news/local-news/speed-and-intoxicants-suspected-in-deadly-wabash-county-crash/"",""https://www.wane.com/news/local-news/wabash-county-festival-highlights-heritage-of-covered-bridge/"",""https://www.wndu.com/2026/05/16/indiana-state-police-investigate-pursuit-that-led-fatal-crash-wabash-county/""]","No verified county or regional publisher yet; statewide supplement only"
"18171","indiana/warren","Warren County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://wthr.com/""]","[""https://www.wthr.com/article/news/crime/indiana-state-police-isp-arrest-2-following-investigation-into-child-sex-crimes-pine-village-fowler-warren-county/531-f49bcdbe-3d03-4974-a981-227aaad395d9""]","No verified county or regional publisher yet; statewide supplement only"
"18173","indiana/warrick","Warrick County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","2","[""https://courierpress.com/"",""https://wthr.com/""]","[""https://www.courierpress.com/story/news/local/2026/07/10/data-centers-in-warrick-county-indiana-hearing-set-for-monday/90851842007/"",""https://www.wthr.com/article/news/local/indiana/investigation-underway-into-environmental-impact-of-southern-indiana-warrick-county-chemical-fire-pbtt/531-af79bb96-f1ae-453b-b739-1b03e99bccdd""]","No verified county or regional publisher yet; statewide supplement only"
"18175","indiana/washington","Washington County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","4","[""https://wlky.com/"",""https://whas11.com/"",""https://wthr.com/"",""https://fox59.com/""]","[""https://www.wlky.com/article/washington-county-indiana-primary-election-results-2026/71206189"",""https://www.whas11.com/video/news/local/flooding-causes-road-closures-in-washington-county-indiana/417-b636629e-eb5a-4c1e-a22a-0f2370b6fff5"",""https://www.wthr.com/article/news/crime/indiana-woman-arrested-for-running-over-and-killing-husband/531-fdeb9176-c7b5-43db-ac59-0d752bd86526"",""https://fox59.com/indiana-news/mother-of-boy-found-dead-in-suitcase-has-indiana-case-dismissed-charges-now-filed-in-louisville/""]","No verified county or regional publisher yet; statewide supplement only"
"18177","indiana/wayne","Wayne County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","3","[""https://pal-item.com/"",""https://wlwt.com/"",""https://whio.com/""]","[""https://www.pal-item.com/story/news/local/2026/08/29/wayne-county-resident-confirmed-to-have-measles-health-officials-say/91532670007/"",""https://www.wlwt.com/article/indiana-wayne-county-crash-semi-truck-deadly-sheriff/70162689"",""https://www.whio.com/news/local/wayne-county-residents-evacuated-following-emergency-flash-flood-warning/IHRI3LEUWJBGPOQKG6SXY5NAUQ/""]","No verified county or regional publisher yet; statewide supplement only"
"18179","indiana/wells","Wells County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://wthr.com/""]","[""https://www.wthr.com/article/news/local/19-year-old-killed-2-more-people-injured-northern-indiana-crash-wells-county/531-acd99e69-0e61-4cc2-8597-dc5c8097a1c7""]","No verified county or regional publisher yet; statewide supplement only"
"18181","indiana/white","White County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","5","[""https://newsbug.info/"",""https://wishtv.com/"",""https://datacenterdynamics.com/"",""https://fox59.com/"",""https://wbiw.com/""]","[""https://www.newsbug.info/monticello_herald_journal/news/indiana-state-police-investigate-fatal-white-county-accident/article_dbb82c02-a36d-465d-9c21-60932f6fd7d2.html"",""https://www.wishtv.com/news/local-news/fatal-monon-indiana-semi-crash/"",""https://www.datacenterdynamics.com/en/news/322-acre-data-center-could-be-built-in-white-county-indiana/"",""https://fox59.com/news/its-official-indiana-beach-has-a-new-owner/"",""https://www.wbiw.com/2026/08/31/indiana-state-police-investigate-fatal-crash-in-white-county/""]","No verified county or regional publisher yet; statewide supplement only"
"18183","indiana/whitley","Whitley County","Indiana","0","1","[]","[""Indiana Capital Chronicle""]","[""Indiana Capital Chronicle""]","[""https://indianacapitalchronicle.com/""]","[[""digital""]]","[""statewide""]","1","[""https://hoosieragtoday.com/""]","[""https://www.hoosieragtoday.com/2026/08/31/alayne-johnson-guiding-porks-future/""]","No verified county or regional publisher yet; statewide supplement only"
"19001","iowa/adair","Adair County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","2","[""https://swiowanewssource.com/"",""https://datacenterdynamics.com/""]","[""https://www.swiowanewssource.com/atlantic/article_aca94e60-4d8b-420c-b4f6-bcd189c8093c.html"",""https://www.datacenterdynamics.com/en/news/applied-digital-faces-opposition-to-planned-data-center-in-adair-county-iowa/""]","No verified county or regional publisher yet; statewide supplement only"
"19003","iowa/adams","Adams County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"19005","iowa/allamakee","Allamakee County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","4","[""https://kcrg.com/"",""https://thegazette.com/"",""https://kwwl.com/"",""https://postbulletin.com/""]","[""https://www.kcrg.com/2025/04/03/man-wanted-iowa-warrant-chased-by-police-across-state-lines/"",""https://www.thegazette.com/news/state/gov-reynolds-issues-disaster-proclamation-for-allamakee-county-after-tornado-severe-storms/article_908c66ac-b6bc-464d-a840-f9423c121605.html"",""https://www.kwwl.com/news/top-stories/driver-killed-in-off-road-vehicle-crash-friday-evening-in-allamakee-county/article_3bf68f7c-55dc-45f4-ae80-c4f0addedc11.html"",""https://www.postbulletin.com/news/local/body-of-rochester-man-found-in-upper-iowa-river""]","No verified county or regional publisher yet; statewide supplement only"
"19007","iowa/appanoose","Appanoose County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","0","[]","[]","No verified county or regional publisher yet; statewide supplement only"
"19009","iowa/audubon","Audubon County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","1","[""https://swiowanewssource.com/""]","[""https://www.swiowanewssource.com/audubon/article_823f393c-8c22-4cc1-9404-5b86674cb34b.html""]","No verified county or regional publisher yet; statewide supplement only"
"19011","iowa/benton","Benton County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","1","[""https://communitynewspapergroup.com/""]","[""https://www.communitynewspapergroup.com/vinton_newspapers/news/rippel-sworn-in-as-president-of-iowa-state-association-of-county-auditors/article_d7f42a82-152c-42a3-86cf-e354ac69bc67.html""]","No verified county or regional publisher yet; statewide supplement only"
"19013","iowa/black-hawk","Black Hawk County","Iowa","1","2","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","3","[""https://littlevillagemag.com/"",""https://kwwl.com/"",""https://desmoinesregister.com/""]","[""https://littlevillagemag.com/derek-wulf-under-investigation-fraud-allegations-register-reports/"",""https://www.kwwl.com/news/newcomer-challenges-2-incumbents-for-black-hawk-county-supervisor-seat/article_35193070-8afd-46c4-b5b0-ba46a629a402.html"",""https://www.desmoinesregister.com/story/news/crime-and-courts/2026/05/21/black-hawk-county-jail-fees-lawsuit-revived/90177909007/""]",""
"19015","iowa/boone","Boone County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","4","[""https://iowapublicradio.org/"",""https://kwbg.com/"",""https://kcrg.com/"",""https://amestrib.com/""]","[""https://www.iowapublicradio.org/environment/2026-06-18/iowa-landfills-ames-cedar-rapids"",""https://kwbg.com/outdoor-warning-siren-test-delayed/"",""https://www.kcrg.com/2026/07/17/body-camera-footage-shows-arrest-iowa-judicial-district-judge-charged-with-owi/"",""https://www.amestrib.com/story/news/politics/elections/candidate-profiles/2026/05/08/hear-from-the-candidates-for-boone-county-board-of-supervisors-primary-election-day-2026/89926755007/""]","No verified county or regional publisher yet; statewide supplement only"
"19017","iowa/bremer","Bremer County","Iowa","0","1","[]","[""Iowa Capital Dispatch""]","[""Iowa Capital Dispatch""]","[""https://iowacapitaldispatch.com/""]","[[""digital""]]","[""statewide""]","1","[""https://communitynewspapergroup.com/""]","[""https://www.communitynewspapergroup.com/waverly_newspapers/radon-a-simple-test-can-make-a-difference/article_4bd0809d-2db9-464c-8a69-ab5b35bb4374.html""]","No verified county or regional publisher yet; statewide supplement only"
